x0,x1,func_val
8.120041847229003906e+00,9.848837852478027344e+00,-1.881265258789062500e+01
7.988292694091796875e+00,9.461577415466308594e+00,-1.876231002807617188e+01
8.120042800903320312e+00,9.848833084106445312e+00,-1.881266784667968750e+01
7.988291740417480469e+00,9.461583137512207031e+00,-1.876233100891113281e+01
8.120043754577636719e+00,9.848829269409179688e+00,-1.881267738342285156e+01
7.988290786743164062e+00,9.461587905883789062e+00,-1.876235198974609375e+01
8.120044708251953125e+00,9.848825454711914062e+00,-1.881269645690917969e+01
7.988289833068847656e+00,9.461591720581054688e+00,-1.876237106323242188e+01
8.120045661926269531e+00,9.848822593688964844e+00,-1.881270790100097656e+01
7.988289356231689453e+00,9.461595535278320312e+00,-1.876237869262695312e+01
8.120045661926269531e+00,9.848819732666015625e+00,-1.881272125244140625e+01
7.988288879394531250e+00,9.461598396301269531e+00,-1.876238441467285156e+01
8.120046615600585938e+00,9.848816871643066406e+00,-1.881272506713867188e+01
7.988287925720214844e+00,9.461602210998535156e+00,-1.876239776611328125e+01
8.120046615600585938e+00,9.848814010620117188e+00,-1.881274032592773438e+01
7.988287925720214844e+00,9.461605072021484375e+00,-1.876241493225097656e+01
8.120046615600585938e+00,9.848812103271484375e+00,-1.881274604797363281e+01
7.988287925720214844e+00,9.461607933044433594e+00,-1.876242637634277344e+01
8.120046615600585938e+00,9.848809242248535156e+00,-1.881276321411132812e+01
7.988287925720214844e+00,9.461610794067382812e+00,-1.876243400573730469e+01
8.120046615600585938e+00,9.848807334899902344e+00,-1.881276893615722656e+01
7.988287925720214844e+00,9.461612701416015625e+00,-1.876244544982910156e+01
8.120046615600585938e+00,9.848806381225585938e+00,-1.881276893615722656e+01
7.988287925720214844e+00,9.461614608764648438e+00,-1.876244926452636719e+01
8.120046615600585938e+00,9.848804473876953125e+00,-1.881277847290039062e+01
7.988287925720214844e+00,9.461616516113281250e+00,-1.876246070861816406e+01
8.120046615600585938e+00,9.848802566528320312e+00,-1.881278228759765625e+01
7.988287925720214844e+00,9.461618423461914062e+00,-1.876246452331542969e+01
8.120046615600585938e+00,9.848801612854003906e+00,-1.881278991699218750e+01
7.988287925720214844e+00,9.461619377136230469e+00,-1.876246833801269531e+01
8.120046615600585938e+00,9.848800659179687500e+00,-1.881279182434082031e+01
7.988287925720214844e+00,9.461621284484863281e+00,-1.876247978210449219e+01
8.120046615600585938e+00,9.848799705505371094e+00,-1.881279754638671875e+01
7.988287925720214844e+00,9.461622238159179688e+00,-1.876247978210449219e+01
8.120046615600585938e+00,9.848798751831054688e+00,-1.881279754638671875e+01
7.988287925720214844e+00,9.461623191833496094e+00,-1.876247787475585938e+01
8.120046615600585938e+00,9.848797798156738281e+00,-1.881280708312988281e+01
7.988287925720214844e+00,9.461624145507812500e+00,-1.876248741149902344e+01
8.120046615600585938e+00,9.848796844482421875e+00,-1.881280517578125000e+01
7.988287925720214844e+00,9.461625099182128906e+00,-1.876248741149902344e+01
8.120046615600585938e+00,9.848795890808105469e+00,-1.881280517578125000e+01
7.988287925720214844e+00,9.461627006530761719e+00,-1.876249885559082031e+01
8.120047569274902344e+00,9.848794937133789062e+00,-1.881280708312988281e+01
7.988286972045898438e+00,9.461627960205078125e+00,-1.876250076293945312e+01
8.120047569274902344e+00,9.848793983459472656e+00,-1.881281471252441406e+01
7.988286972045898438e+00,9.461628913879394531e+00,-1.876250076293945312e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
8.120047569274902344e+00,9.848793029785156250e+00,-1.881282234191894531e+01
7.988286972045898438e+00,9.461629867553710938e+00,-1.876250839233398438e+01
