x0,x1,func_val
9.591512084007263184e-01,1.047592401504516602e+00,4.392579570412635803e-02
9.303604364395141602e-01,8.821593523025512695e-01,1.581282019615173340e-01
9.591532349586486816e-01,1.072769999504089355e+00,1.073984727263450623e-01
9.303578734397888184e-01,7.907998561859130859e-01,3.733630478382110596e-01
9.591551423072814941e-01,1.002798080444335938e+00,2.275630598887801170e-03
9.303554296493530273e-01,9.948189258575439453e-01,3.003893187269568443e-03
9.591569304466247559e-01,1.009071946144104004e+00,3.502988256514072418e-03
9.303531646728515625e-01,9.824644327163696289e-01,7.249219343066215515e-03
9.591585993766784668e-01,1.028074741363525391e+00,1.586689241230487823e-02
9.303510189056396484e-01,9.384830594062805176e-01,5.288336798548698425e-02
9.591601490974426270e-01,1.068991899490356445e+00,9.570320695638656616e-02
9.303489923477172852e-01,8.059511184692382812e-01,3.367543220520019531e-01
9.591616988182067871e-01,1.019001960754394531e+00,8.266987279057502747e-03
9.303470253944396973e-01,9.607493877410888672e-01,2.448726259171962738e-02
9.591631293296813965e-01,1.053146719932556152e+00,5.511758849024772644e-02
9.303451776504516602e-01,8.638964295387268066e-01,1.988430172204971313e-01
9.591644406318664551e-01,1.064977884292602539e+00,8.415413647890090942e-02
9.303435087203979492e-01,8.214738965034484863e-01,2.991946339607238770e-01
9.591656923294067383e-01,1.034016847610473633e+00,2.265013195574283600e-02
9.303418993949890137e-01,9.225862026214599609e-01,7.849542796611785889e-02
9.591668844223022461e-01,1.074901342391967773e+00,1.143640428781509399e-01
9.303403496742248535e-01,7.820171117782592773e-01,3.944690227508544922e-01
9.591680169105529785e-01,9.927826523780822754e-01,2.969100605696439743e-03
9.303389191627502441e-01,1.012455582618713379e+00,5.163107067346572876e-03
9.591690301895141602e-01,9.753678441047668457e-01,1.116889342665672302e-02
9.303376078605651855e-01,1.037392139434814453e+00,2.760418877005577087e-02
9.591699838638305664e-01,9.130775928497314453e-01,9.513431042432785034e-02
9.303363561630249023e-01,1.076492190361022949e+00,1.201673820614814758e-01
9.591709375381469727e-01,7.753495573997497559e-01,4.099622964859008789e-01
9.303351640701293945e-01,9.849021434783935547e-01,6.073080003261566162e-03
9.591717720031738281e-01,1.024610280990600586e+00,1.258631888777017593e-02
9.303340911865234375e-01,9.472668170928955078e-01,4.054550826549530029e-02
9.591726064682006836e-01,1.063850641250610352e+00,8.107209205627441406e-02
9.303330183029174805e-01,8.257282972335815430e-01,2.889328598976135254e-01
9.591733813285827637e-01,1.037822365760803223e+00,2.778445929288864136e-02
