device: cuda:7
output directory: RESULTS/cifar10-20k/fc-relu-depth6/seed_0/mse/gd//lr_0.8
Files already downloaded and verified
Files already downloaded and verified
eigenvalues:  tensor([1.6917, 1.6643])
1300	0.148	0.799	0.385	0.469
1310	0.130	0.830	0.371	0.473
1320	0.114	0.852	0.376	0.473
1330	0.196	0.739	0.413	0.445
1340	0.195	0.730	0.413	0.436
1350	0.172	0.770	0.392	0.448
1360	0.127	0.833	0.383	0.476
1370	0.113	0.849	0.374	0.485
1380	0.153	0.796	0.391	0.461
1390	0.095	0.880	0.366	0.491
eigenvalues:  tensor([7.7422, 4.9823])
1400	0.220	0.710	0.421	0.413
1410	0.140	0.812	0.387	0.462
1420	0.083	0.896	0.357	0.500
1430	0.075	0.903	0.356	0.500
1440	0.143	0.809	0.412	0.449
1450	0.120	0.843	0.392	0.481
1460	0.155	0.798	0.408	0.448
1470	0.160	0.785	0.408	0.454
1480	0.129	0.825	0.387	0.474
1490	0.082	0.894	0.369	0.484
eigenvalues:  tensor([3.7604, 2.9156])
1500	0.053	0.931	0.358	0.505
1510	0.086	0.894	0.381	0.480
1520	0.163	0.789	0.393	0.454
1530	0.148	0.812	0.413	0.450
1540	0.080	0.895	0.375	0.489
1550	0.079	0.896	0.376	0.491
